"","nearestBuilding","distToNearestBuilding"
"7024","UGA Health Center",0
"7025","UGA Health Center",0
"7026","UGA Health Center",0
"7027","UGA Health Center",0
"7028","UGA Health Center",0
"7029","UGA Health Center",0
"7030","UGA Health Center",0
"7031","UGA Health Center",0
"7032","UGA Health Center",0
"7033","UGA Health Center",0
"7034","UGA Health Center",0
"7035","UGA Health Center",0
"7036","North Campus Parking Deck",0
"7037","North Campus Parking Deck",0
"7038","Mell Hall",0
"7039","Lipscomb Hall",0
"7040","Mell Hall",0
"7041","Lipscomb Hall",0
"7042","Zell B. Miller Student Learning Center",0
"7043","Zell B. Miller Student Learning Center",0
"7044","Zell B. Miller Student Learning Center",0
"7045","Zell B. Miller Student Learning Center",0
"7046","Zell B. Miller Student Learning Center",0
"7047","Zell B. Miller Student Learning Center",0
"7048","Zell B. Miller Student Learning Center",0
"7049","Zell B. Miller Student Learning Center",0
"7050","Zell B. Miller Student Learning Center",0
"7051","Dean William Tate Student Center",0
"7052","University of Georgia Bookstore",0
"7053","Dean William Tate Student Center",0
"7054","Dean William Tate Student Center",0
"7055","Dean William Tate Student Center",0
"7056","Dean William Tate Student Center",0
"7057","Dean William Tate Student Center",0
"7058","Dean William Tate Student Center",0
"7059","Dean William Tate Student Center",0
"7060","Hull Street Parking Deck",0
"7061","Hull Street Parking Deck",0
"7062","Hull Street Parking Deck",0
"7063","Hull Street Parking Deck",0
"7064","Learning Ally",0
"7065","Richard B. Russell Special Collections Library",0
"7066","Facilities Management North",0
"7067","Boggs Hall",0
"7068","Church Hall",0
"7069","Creswell Hall",0
"7070","Creswell Hall",0
"7071","Boggs Hall",0
"7072","Hill Hall",206.401282122315
"7073","Creswell Hall",0
"7074","Boggs Hall",0
"7075","Church Hall",0
"7076","Legion Pool Concert Stand",0
"7077","Creswell Hall",0
"7078","Boggs Hall",0
"7079","Hill Hall",177.392091668318
"7080","Hill Hall",0
"7081","Creswell Hall",0
"7082","Church Hall",0
"7083","Creswell Hall",0
"7084","Boggs Hall",0
"7085","Church Hall",0
"7086","Creswell Hall",0
"7087","Boggs Hall",0
"7088","Hill Hall",86.9066757781401
"7089","Hill Hall",176.5359292165
"7090","Church Hall",0
"7091","Legion Pool Concert Stand",0
"7092","Hill Hall",0
"7093","Church Hall",0
"7094","Boggs Hall",0
"7095","Creswell Hall",0
"7096","Church Hall",0
"7097","Hill Hall",198.832201346271
"7098","Hill Hall",172.869664965898
"7099","Church Hall",0
"7100","Hill Hall",0
"7101","Creswell Hall",0
"7102","Legion Pool Concert Stand",0
"7103","Hill Hall",166.159942487561
"7104","Creswell Hall",0
"7105","Boggs Hall",0
"7106","Church Hall",0
"7107","Boggs Hall",0
"7108","Creswell Hall",0
"7109","Boggs Hall",0
"7110","Hill Hall",207.367866863988
"7111","Church Hall",0
"7112","Creswell Hall",0
"7113","Boggs Hall",0
"7114","Church Hall",0
"7115","Creswell Hall",0
"7116","Church Hall",0
"7117","Creswell Hall",0
"7118","Legion Pool Concert Stand",0
"7119","Hill Hall",181.179658769939
"7120","Creswell Hall",0
"7121","Hill Hall",0
"7122","Creswell Hall",0
"7123","Boggs Hall",0
"7124","Church Hall",0
"7125","Hill Hall",85.086509695396
"7126","Creswell Hall",0
"7127","Church Hall",0
"7128","Hill Hall",166.196298082289
"7129","Creswell Hall",0
"7130","Church Hall",0
"7131","Legion Pool Concert Stand",198.11145947231
"7132","Mell Hall",0
"7133","Mell Hall",0
"7134","Mell Hall",0
"7135","Mell Hall",0
"7136","Mell Hall",0
"7137","Mell Hall",0
"7138","Mell Hall",0
"7139","Mell Hall",0
"7140","Church Hall",0
"7141","Boggs Hall",0
"7142","Hill Hall",0
"7143","Lipscomb Hall",0
"7144","Lipscomb Hall",0
"7145","Lipscomb Hall",0
"7146","Tate Center Parking Deck",0
"7147","Tate Center Parking Deck",0
"7148","Tate Center Parking Deck",0
"7149","Hill Hall",85.1299367634857
"7150","West Campus Deck",0
"7151","West Campus Deck",0
"7152","West Campus Deck",0
"7153",NA,0
"7154",NA,0
"7155",NA,0
"7156",NA,0
"7157",NA,0
"7158",NA,0
"7159","West Campus Deck",0
"7160",NA,0
"7161","Brumby Hall",0
"7162","Russell Hall",0
"7163","Brumby Hall",0
"7164","Brumby Hall",0
"7165","Brumby Hall",0
"7166","Brumby Hall",0
"7167","Brumby Hall",0
"7168","Brumby Hall",0
"7169","Brumby Hall",0
"7170","Russell Hall",0
"7171",NA,0
"7172","Brumby Hall",0
"7173",NA,0
"7174","Brumby Hall",0
"7175","Russell Hall",0
"7176","Brumby Hall",0
"7177","Brumby Hall",0
"7178","Mechanical Building",0
"7179","Russell Hall",0
"7180","Russell Hall",0
"7181","Russell Hall",0
"7182","Brumby Hall",0
"7183","Brumby Hall",0
"7184","Brumby Hall",0
"7185","Brumby Hall",0
"7186","Brumby Hall",0
"7187","Brumby Hall",0
"7188","Brumby Hall",0
"7189","Brumby Hall",0
"7190","Russell Hall",0
"7191","Brumby Hall",0
"7192","Russell Hall",0
"7193","Brumby Hall",0
"7194","Mechanical Building",0
"7195","Russell Hall",0
"7196","Brumby Hall",0
"7197","Russell Hall",0
"7198","Russell Hall",0
"7199","Russell Hall",0
"7200","Brumby Hall",0
"7201","Brumby Hall",0
"7202","Russell Hall",0
"7203","Brumby Hall",0
"7204","Brumby Hall",0
"7205","Russell Hall",0
"7206","Brumby Hall",0
"7207","Brumby Hall",0
"7208","Russell Hall",0
"7209","Brumby Hall",0
"7210","Mechanical Building",0
"7211","Russell Hall",0
"7212","Russell Hall",0
"7213","Russell Hall",0
"7214","Brumby Hall",0
"7215","Russell Hall",0
"7216","Russell Hall",0
"7217","Brumby Hall",0
"7218","Brumby Hall",0
"7219","Russell Hall",0
"7220","Brumby Hall",0
"7221","Brumby Hall",0
"7222",NA,0
"7223","Russell Hall",0
"7224","Russell Hall",0
"7225","Mechanical Building",0
"7226","Brumby Hall",0
"7227","Brumby Hall",0
"7228","Brumby Hall",0
"7229","Russell Hall",0
"7230",NA,0
"7231","Brumby Hall",0
"7232","West Campus Deck",0
"7233","West Campus Deck",0
"7234","Brumby Hall",0
"7235","West Campus Deck",0
"7236","West Campus Deck",0
"7237",NA,0
"7238","West Campus Deck",0
"7239","West Campus Deck",0
"7240","Brumby Hall",0
"7241",NA,0
"7242","Brumby Hall",0
"7243","Oglethorpe Dining Commons",0
"7244","Cobb House",0
"7245","Cobb House",0
"7246","JW Fanning Building",0
"7247","Oglethorpe Dining Commons",0
"7248","JW Fanning Building",0
"7249","JW Fanning Building",0
"7250","Treanor House",0
"7251","Oglethorpe Dining Commons",0
"7252","Oglethorpe Dining Commons",0
"7253","Oglethorpe Dining Commons",0
"7254","Alpha Chi Omega Sorority",0
"7255","Oglethorpe Dining Commons",0
"7256","Alpha Chi Omega Sorority",0
"7257","Cobb House",0
"7258","Treanor House",0
"7259","Cobb House",0
"7260","JW Fanning Building",0
"7261","JW Fanning Building",0
"7262","Oglethorpe Dining Commons",0
"7263","Oglethorpe Dining Commons",0
"7264","Oglethorpe Dining Commons",0
"7265","Alpha Chi Omega Sorority",0
"7266","Cobb House",0
"7267","Cobb House",0
"7268","Treanor House",0
"7269","Treanor House",0
"7270","Oglethorpe Dining Commons",0
"7271","Cobb House",0
"7272","JW Fanning Building",0
"7273","Oglethorpe Dining Commons",0
"7274","Oglethorpe Dining Commons",0
"7275","Alpha Chi Omega Sorority",0
"7276","Alpha Chi Omega Sorority",0
"7277","Alpha Chi Omega Sorority",0
"7278","Treanor House",0
"7279","Alpha Chi Omega Sorority",0
"7280","Cobb House",0
"7281","Treanor House",0
"7282","JW Fanning Building",0
"7283","Cobb House",0
"7284","JW Fanning Building",0
"7285","JW Fanning Building",0
"7286","JW Fanning Building",0
"7287","Cobb House",0
"7288","Alpha Chi Omega Sorority",0
"7289","Alpha Chi Omega Sorority",0
"7290","Oglethorpe Dining Commons",0
"7291","Oglethorpe Dining Commons",0
"7292","Alpha Chi Omega Sorority",0
"7293","Treanor House",0
"7294","Oglethorpe Dining Commons",0
"7295","Cobb House",0
"7296","Oglethorpe Dining Commons",0
"7297","JW Fanning Building",0
"7298","Cobb House",0
"7299","JW Fanning Building",0
"7300","Oglethorpe Dining Commons",0
"7301","JW Fanning Building",0
"7302","JW Fanning Building",0
"7303","Cobb House",0
"7304","Oglethorpe Dining Commons",0
"7305","Alpha Chi Omega Sorority",0
"7306","Alpha Chi Omega Sorority",0
"7307","Cobb House",0
"7308","Treanor House",0
"7309","Carl Vinson Hall",0
"7310",NA,0
"7311",NA,0
"7312","University Village Community Office",0
"7313","University Village Community Office",0
"7314","University Village Community Office",0
"7315","University Village Community Office",0
"7316","University Village Community Office",0
"7317","University Village Community Office",0
"7318","University Village Community Office",0
"7319","University Village Community Office",0
"7320","University Village Community Office",0
"7321","University Village Community Office",0
"7322","University Village Community Office",0
"7323","University Village Community Office",0
"7324","University Village Community Office",0
"7325","University Village Community Office",0
"7326","University Village Community Office",0
"7327","University Village Community Office",0
"7328","University Village Community Office",0
"7329","University Village Community Office",0
"7330","Central Food Storage",0
"7331",NA,0
"7332","River's Crossing",0
"7333","River's Crossing",0
"7334","River's Crossing",0
"7335","River's Crossing",0
"7336","River's Crossing",0
"7337","River's Crossing #2",0
"7338","River's Crossing",0
"7339","River's Crossing",0
"7340","River's Crossing",0
"7341","River's Crossing #2",0
"7342","River's Crossing",0
"7343","River's Crossing",0
"7344","River's Crossing #2",0
"7345","River's Crossing",0
"7346","River's Crossing",0
"7347","River's Crossing",0
"7348","River's Crossing",0
"7349","River's Crossing #2",0
"7350","River's Crossing",0
"7351","River's Crossing",0
"7352","River's Crossing #2",0
"7353","River's Crossing",0
"7354","River's Crossing",0
"7355","River's Crossing",0
"7356","River's Crossing",0
"7357","River's Crossing",0
"7358","River's Crossing #2",0
"7359","River's Crossing",0
"7360","River's Crossing",0
"7361","River's Crossing #2",0
"7362","River's Crossing #2",0
"7363","River's Crossing",0
"7364","River's Crossing",0
"7365","River's Crossing",0
"7366","River's Crossing",0
"7367","River's Crossing",0
"7368","River's Crossing",0
"7369","River's Crossing",0
"7370","River's Crossing",0
"7371","Central Food Storage",0
"7372","Central Food Storage",0
"7373",NA,0
"7374","UGA Small Animal Hospital",0
"7375","Field Services",0
"7376","UGA Small Animal Hospital",0
"7377","UGA Small Animal Hospital",0
"7378","UGA Small Animal Hospital",0
"7379","Large Animal Isolation",0
"7380","CES Plant Pathology Greenhouse",0
"7381","UGA Small Animal Hospital",0
"7382","UGA Small Animal Hospital",0
"7383","Large Animal Isolation",0
"7384","UGA Small Animal Hospital",0
"7385","UGA Large Animal Hospital",0
"7386","Agricultural and Environmental Services Laboratories",0
"7387","UGA Small Animal Hospital",0
"7388","CES Plant Pathology Greenhouse",0
"7389","Large Animal Isolation",0
"7390","Soil Testing Lab",0
"7391","UGA Large Animal Hospital",0
"7392","Agricultural and Environmental Services Laboratories",0
"7393","UGA Small Animal Hospital",0
"7394","Soil Testing Lab",0
"7395","Agricultural and Environmental Services Laboratories",0
"7396","UGA Large Animal Hospital",0
"7397","UGA Small Animal Hospital",0
"7398",NA,0
"7399","Veterinary Education Center",0
"7400","UGA Large Animal Hospital",0
"7401","UGA Large Animal Hospital",0
"7402","UGA Small Animal Hospital",0
"7403","Veterinary Education Center",0
"7404","UGA Large Animal Hospital",0
"7405","UGA Small Animal Hospital",0
"7406","Equine Performance Arena",0
"7407","UGA Large Animal Hospital",0
"7408","UGA Small Animal Hospital",0
"7409","Equine Performance Arena",0
"7410","UGA Large Animal Hospital",0
"7411","UGA Large Animal Hospital",0
"7412","Plant Pathology Nematode Lab",0
"7413","UGA Small Animal Hospital",0
"7414","Plant Pathology Nematode Lab",0
"7415","UGA Small Animal Hospital",0
"7416","UGA Small Animal Hospital",0
"7417","CES Plant Pathology Greenhouse",0
"7418","Agricultural and Environmental Services Laboratories",0
"7419","UGA Small Animal Hospital",0
"7420","CES Plant Pathology Greenhouse",0
"7421","Large Animal Isolation",0
"7422","UGA Small Animal Hospital",0
"7423","UGA Large Animal Hospital",0
"7424","CES Plant Pathology Greenhouse",0
"7425","UGA Small Animal Hospital",0
"7426","Soil Testing Lab",0
"7427","UGA Large Animal Hospital",0
"7428","Agricultural and Environmental Services Laboratories",0
"7429","UGA Small Animal Hospital",0
"7430","Large Animal Isolation",0
"7431","Soil Testing Lab",0
"7432","Agricultural and Environmental Services Laboratories",0
"7433","UGA Large Animal Hospital",0
"7434","UGA Small Animal Hospital",0
"7435","Soil Testing Lab",0
"7436",NA,0
"7437","UGA Large Animal Hospital",0
"7438","UGA Large Animal Hospital",0
"7439","UGA Small Animal Hospital",0
"7440","Veterinary Education Center",0
"7441","UGA Large Animal Hospital",0
"7442","UGA Small Animal Hospital",0
"7443","Veterinary Education Center",0
"7444","UGA Small Animal Hospital",0
"7445","Equine Performance Arena",0
"7446","UGA Large Animal Hospital",0
"7447","Plant Pathology Nematode Lab",0
"7448","UGA Large Animal Hospital",0
"7449","UGA Small Animal Hospital",0
"7450","Agricultural and Environmental Services Laboratories",0
"7451","UGA Small Animal Hospital",0
"7452","Agricultural and Environmental Services Laboratories",0
"7453","UGA Small Animal Hospital",0
"7454","CES Plant Pathology Greenhouse",0
"7455","Large Animal Isolation",0
"7456","UGA Small Animal Hospital",0
"7457","Agricultural and Environmental Services Laboratories",0
"7458","UGA Large Animal Hospital",0
"7459","UGA Small Animal Hospital",0
"7460","CES Plant Pathology Greenhouse",0
"7461","Soil Testing Lab",0
"7462","Large Animal Isolation",0
"7463","UGA Large Animal Hospital",0
"7464","UGA Small Animal Hospital",0
"7465","Agricultural and Environmental Services Laboratories",0
"7466","UGA Large Animal Hospital",0
"7467","UGA Small Animal Hospital",0
"7468",NA,0
"7469","Soil Testing Lab",0
"7470","UGA Large Animal Hospital",0
"7471","Soil Testing Lab",0
"7472","UGA Small Animal Hospital",0
"7473","UGA Large Animal Hospital",0
"7474","UGA Small Animal Hospital",0
"7475","UGA Large Animal Hospital",0
"7476","UGA Large Animal Hospital",0
"7477","UGA Large Animal Hospital",0
"7478","Equine Performance Arena",0
"7479","UGA Small Animal Hospital",0
"7480","UGA Small Animal Hospital",0
"7481","Field Services",0
"7482","Large Animal Isolation",0
"7483","UGA Small Animal Hospital",0
"7484","Agricultural and Environmental Services Laboratories",0
"7485","UGA Small Animal Hospital",0
"7486","CES Plant Pathology Greenhouse",0
"7487","Soil Testing Lab",0
"7488","Large Animal Isolation",0
"7489","UGA Small Animal Hospital",0
"7490","UGA Large Animal Hospital",0
"7491","Agricultural and Environmental Services Laboratories",0
"7492","UGA Small Animal Hospital",0
"7493","Large Animal Isolation",0
"7494","Soil Testing Lab",0
"7495",NA,0
"7496","UGA Large Animal Hospital",0
"7497","Agricultural and Environmental Services Laboratories",0
"7498","UGA Small Animal Hospital",0
"7499",NA,0
"7500","UGA Small Animal Hospital",0
"7501",NA,0
"7502","UGA Small Animal Hospital",0
"7503","Veterinary Education Center",0
"7504","UGA Small Animal Hospital",0
"7505","UGA Small Animal Hospital",0
"7506","UGA Large Animal Hospital",0
"7507","Equine Performance Arena",0
"7508","UGA Large Animal Hospital",0
"7509","UGA Large Animal Hospital",0
"7510","UGA Small Animal Hospital",0
"7511","Field Services",0
"7512","UGA Small Animal Hospital",0
"7513","Field Services",0
"7514","UGA Small Animal Hospital",0
"7515","Large Animal Isolation",0
"7516","UGA Large Animal Hospital",0
"7517","UGA Small Animal Hospital",0
"7518","Large Animal Isolation",0
"7519","UGA Small Animal Hospital",0
"7520","UGA Large Animal Hospital",0
"7521","UGA Small Animal Hospital",0
"7522","Soil Testing Lab",0
"7523",NA,0
"7524","UGA Large Animal Hospital",0
"7525","Agricultural and Environmental Services Laboratories",0
"7526","UGA Small Animal Hospital",0
"7527","Soil Testing Lab",0
"7528","Agricultural and Environmental Services Laboratories",0
"7529","UGA Large Animal Hospital",0
"7530","UGA Small Animal Hospital",0
"7531",NA,0
"7532","Veterinary Education Center",0
"7533","UGA Small Animal Hospital",0
"7534","UGA Small Animal Hospital",0
"7535","UGA Large Animal Hospital",0
"7536","UGA Small Animal Hospital",0
"7537","Equine Performance Arena",0
"7538","UGA Large Animal Hospital",0
"7539","UGA Small Animal Hospital",0
"7540","Equine Performance Arena",0
"7541","UGA Large Animal Hospital",0
"7542","UGA Small Animal Hospital",0
"7543","Equine Performance Arena",0
"7544","UGA Large Animal Hospital",0
"7545","Plant Pathology Nematode Lab",0
"7546","UGA Small Animal Hospital",0
"7547",NA,0
"7548",NA,0
"7549",NA,0
"7550",NA,0
"7551","Facilities Management HSC",0
"7552","Central Heating Plant",0
"7553","Russell Hall HSC",0
"7554","Facilities Management HSC",0
"7555","Joseph E. Brown Hall",0
"7556","Park Hall",0
"7557","Park Hall",0
"7558","Park Hall",0
"7559","Park Hall",0
"7560","Park Hall",0
"7561","UGA Main Library",0
"7562","Old College",0
"7563","Old College",0
"7564","University Village Building H",0
"7565","University Village Building H",0
"7566",NA,0
"7567",NA,0
"7568","Joe Frank Harris Dining Commons",0
"7569","Joe Frank Harris Dining Commons",0
"7570","Joe Frank Harris Dining Commons",0
"7571",NA,0
"7572","East Campus Parking Deck",0
"7573","East Campus Parking Deck",0
"7574","East Campus Parking Deck",0
"7575","East Campus Parking Deck",0
"7576","East Village Deck",0
"7577","East Village Deck",0
"7578","Rooker Hall",0
"7579","Vandiver Hall",0
"7580","Vandiver Hall",0
"7581","Vandiver Hall",0
"7582","Vandiver Hall",0
"7583","McWhorter Hall",0
"7584","McWhorter Hall",0
"7585","McWhorter Hall",0
"7586","McWhorter Hall",0
"7587","McWhorter Hall",0
"7588",NA,0
"7589","George D. Busbee Hall",0
"7590","George D. Busbee Hall",0
"7591","George D. Busbee Hall",0
"7592","George D. Busbee Hall",0
"7593","George D. Busbee Hall",0
"7594","Hardman Hall",0
"7595","Aderhold Hall",0
"7596","Wilson Pharmacy Building",0
"7597","Environmental Health Sciences",0
"7598","Hardman Hall",0
"7599","Miller Plant Science",0
"7600","Miller Plant Science",0
"7601","Hardman Hall",0
"7602","Hardman Hall",0
"7603","Hardman Hall",0
"7604","Georgia Museum of Art",0
"7605","Rhodes Animal Science Center - C",0
"7606","Perfoming Arts Center",0
"7607","Perfoming Arts Center",0
"7608","Perfoming Arts Center",0
"7609","Georgia Museum of Art",0
"7610","Perfoming Arts Center Deck",0
"7611","Georgia Museum of Art",0
"7612",NA,0
"7613","Geography and Geology Building",0
"7614","Chemistry Building",0
"7615","Chemistry Annex",0
"7616","Biological Sciences Building",0
"7617","Biological Sciences Building",0
"7618","Biological Sciences Building",0
"7619","Chemistry Building",0
"7620","Chemistry Building",0
"7621","Lumpkin House",0
"7622","Geography and Geology Building",0
"7623","Chemistry Building",0
"7624","Chemistry Building",0
"7625","Barrow Hall",0
"7626","Computing Services",0
"7627","Dawson Hall",0
"7628","Physics Building",0
"7629","Physics Building",0
"7630","Physics Building",0
"7631","Physics Building",0
"7632","Physics Building",0
"7633","Rutherford Hall",0
"7634","Marine Science / Dance",0
"7635","South Campus Parking Deck",0
"7636","South Campus Parking Deck",0
"7637",NA,0
"7638",NA,0
"7639",NA,0
"7640",NA,0
"7641",NA,0
"7642","Vet Med Bio Resources Facility",0
"7643","Food Science Building",0
"7644","Food Science Building",0
"7645","Dawson Hall",0
"7646","Speirs Hall",0
"7647","Myers Hall",0
"7648","Myers Hall",0
"7649","Myers Hall",0
"7650","Myers Hall",0
"7651","Myers Hall",0
"7652","Rutherford Hall",0
"7653","Coliseum Training Facility",0
"7654","JW Fanning Building",0
"7655","South Campus Parking Deck",0
"7656","Dawson Hall",0
"7657","William Porter Payne & Porter Otis Payne Indoor Athletic Facility",0
"7658","Pharmacy South",0
"7659","Pharmacy South",0
"7660","Science Learning Center",0
"7661","Science Learning Center",0
"7662","Boyd Graduate Research Center",0
"7663",NA,0
"7664",NA,0
"7665",NA,0
"7666",NA,0
"7667","Lustrat House",0
"7668","North Campus Parking Deck",0
"7669","Hugh Hodgson School of Music",0
"7670",NA,0
"7671","Building 1516",0
"7672","Rhodes Animal Science Center - A",0
"7673","Myers Hall",0
"7674","Myers Hall",0
"7675","Myers Hall",0
"7676","Mary Lyndon Hall",0
"7677",NA,0
"7678","Journalism Building",0
"7679","Alpha Chi Omega Sorority",0
"7680","Wright Hall",0
"7681","Wright Hall",0
"7682","University Childcare Center",0
"7683","Memorial Hall",0
"7684","Memorial Hall",0
"7685","Psychology Building",0
"7686",NA,0
"7687",NA,0
"7688",NA,0
"7689",NA,0
"7690",NA,0
"7691",NA,0
"7692",NA,0
"7693","Wilson Pharmacy Building",0
"7694",NA,0
"7695",NA,0
"7696",NA,0
"7697","Marine Science / Dance",0
"7698","Marine Science / Dance",0
"7699","Marine Science / Dance",0
"7700","Fine Arts Building",0
"7701","Zell B. Miller Student Learning Center",0
"7702","Zell B. Miller Student Learning Center",0
"7703","Zell B. Miller Student Learning Center",0
"7704","Zell B. Miller Student Learning Center",0
"7705","Zell B. Miller Student Learning Center",0
"7706","Myers Hall",0
"7707","Myers Hall",0
"7708","Myers Hall",0
"7709","South Campus Parking Deck",0
"7710","South Campus Parking Deck",0
"7711","South Campus Parking Deck",0
"7712","South Campus Parking Deck",0
"7713","South Campus Parking Deck",0
"7714","South Campus Parking Deck",0
"7715","Wilson Pharmacy Building",0
"7716","Pharmacy South",0
"7717",NA,0
"7718",NA,0
"7719",NA,0
"7720",NA,0
"7721",NA,0
"7722",NA,0
"7723",NA,0
"7724",NA,0
"7725",NA,0
"7726",NA,0
"7727",NA,0
"7728",NA,0
"7729",NA,0
"7730",NA,0
"7731",NA,0
"7732",NA,0
"7733",NA,0
"7734",NA,0
"7735",NA,0
"7736",NA,0
"7737",NA,0
"7738",NA,0
"7739","Soule Hall",0
"7740",NA,0
"7741","Rutherford Hall",0
"7742",NA,0
"7743","Joe Frank Harris Dining Commons",0
"7744","Joe Frank Harris Dining Commons",0
"7745","Joe Frank Harris Dining Commons",0
"7746","Joe Frank Harris Dining Commons",0
"7747","Forest Resources 1",0
"7748","Peabody Hall",0
"7749","Richard B. Russell Special Collections Library",0
"7750","UGA Main Library",0
"7751","UGA Main Library",0
"7752","Military Building Army ROTC",0
"7753","Coliseum Training Facility",0
"7754","Holmes/Hunter Academic Building",0
"7755","Meigs Hall",0
"7756","Waddel Hall",0
"7757","Administration Building",0
"7758","Terrell Hall",0
"7759","Holmes/Hunter Academic Building",0
"7760","Journalism Building",0
"7761",NA,0
"7762",NA,0
"7763",NA,0
"7764","Human Resources",0
"7765","Candler Hall",0
"7766","Physics Building",0
"7767","Physics Building",0
"7768","Baldwin Hall",0
"7769",NA,0
"7770",NA,0
"7771",NA,0
"7772",NA,0
"7773",NA,0
"7774",NA,0
"7775","Jackson Street Building",0
"7776",NA,0
"7777","Jackson Street Building",0
"7778",NA,0
"7779","University Village Building F",0
"7780","University Village Building F",0
"7781","Russell Hall",0
"7782","Amos Hall",0
"7783","Zell B. Miller Student Learning Center",0
"7784",NA,0
"7785",NA,0
"7786",NA,0
"7787",NA,0
"7788","Clark Howell Hall",0
"7789",NA,0
"7790",NA,0
"7791","Herrick Pavilion Boat House",0
"7792","Brumby Hall",0
"7793","Clark Howell Hall",0
"7794","Richard B. Russell Special Collections Library",0
"7795","Richard B. Russell Special Collections Library",0
"7796","Military Building Army ROTC",0
"7797","Alexander Campbell King Law Library",0
"7798","Science Learning Center",0
"7799","Science Learning Center",0
"7800","Science Learning Center",0
"7801","Science Learning Center",0
"7802","Science Learning Center",0
"7803","Science Learning Center",0
"7804","Science Learning Center",0
"7805","Science Learning Center",0
"7806","Science Learning Center",0
"7807","Science Learning Center",0
"7808","Science Learning Center",0
"7809","Science Learning Center",0
"7810","Science Learning Center",0
"7811","Science Learning Center",0
"7812","Science Learning Center",0
"7813","Science Learning Center",0
"7814",NA,0
"7815","UGA Small Animal Hospital",0
"7816","UGA Large Animal Hospital",0
"7817","UGA Large Animal Hospital",0
"7818","Veterinary Education Center",0
"7819","UGA Large Animal Hospital",0
"7820",NA,0
"7821","UGA Main Library",0
"7822","UGA Main Library",0
"7823",NA,0
"7824","UGA Main Library",0
"7825","UGA Main Library",0
"7826","UGA Main Library",0
"7827","UGA Main Library",0
"7828","UGA Main Library",0
"7829","UGA Main Library",0
"7830","UGA Main Library",0
"7831","UGA Main Library",0
"7832","UGA Main Library",0
"7833",NA,0
"7834","UGA Main Library",0
"7835","UGA Main Library",0
"7836","UGA Main Library",0
"7837","UGA Main Library",0
"7838","UGA Main Library",0
"7839","UGA Main Library",0
"7840","UGA Main Library",0
"7841","UGA Main Library",0
"7842","UGA Main Library",0
"7843","UGA Main Library",0
"7844","UGA Main Library",0
"7845","UGA Main Library",0
"7846","UGA Main Library",0
"7847","Military Building Army ROTC",0
"7848","Military Building Army ROTC",0
"7849","Military Building Army ROTC",0
"7850","Benson Hall",0
"7851","Benson Hall",0
"7852","Benson Hall",0
"7853","Anthropology Greenhouse",0
"7854","Amos Hall",0
"7855","Amos Hall",0
"7856","Correll Hall",0
"7857","Correll Hall",0
"7858","Correll Hall",0
"7859","Zell B. Miller Student Learning Center",0
"7860","Zell B. Miller Student Learning Center",0
"7861","Journalism Building",0
"7862","Memorial Hall",0
"7863","Morris Hall",0
"7864","Baptist Student Union",0
"7865","Baptist Student Union",0
"7866","Jackson Street Building",0
"7867","Jackson Street Building",0
"7868","Jackson Street Building",0
"7869","Baldwin Hall",0
"7870","Baldwin Hall",0
"7871",NA,0
"7872",NA,0
"7873",NA,0
"7874",NA,0
"7875",NA,0
"7876","Garden Club of Georgia",0
"7877","Garden Club of Georgia",0
"7878","Garden Club of Georgia",0
"7879","Garden Club of Georgia",0
"7880","Hull Street Parking Deck",0
"7881","Hull Street Parking Deck",0
"7882","Hull Street Parking Deck",0
"7883","District Energy Plant #1",0
"7884","District Energy Plant #1",0
"7885","District Energy Plant #1",0
"7886","District Energy Plant #1",0
"7887","District Energy Plant #1",0
"7888","District Energy Plant #1",0
"7889","Lipscomb Hall",0
"7890","Hill Hall",191.657796537531
"7891","Veterinary Education Center",0
"7892","Lustrat House",0
"7893","Lustrat House",0
"7894","Lustrat House",0
"7895","Lustrat House",0
"7896","Bishop House",0
"7897","Bishop House",0
"7898","Bishop House",0
"7899","Bishop House",0
"7900",NA,0
"7901",NA,0
"7902",NA,0
"7903",NA,0
"7904",NA,0
"7905",NA,0
"7906",NA,0
"7907",NA,0
"7908",NA,0
"7909",NA,0
"7910",NA,0
"7911",NA,0
"7912",NA,0
"7913",NA,0
"7914",NA,0
"7915","Hodgson Oil Building",0
"7916","Human Resources",0
"7917","Bishop House",0
"7918","Bishop House",0
"7919","Alexander Campbell King Law Library",0
"7920","Alexander Campbell King Law Library",0
"7921","Hirsch Hall",0
"7922","Alexander Campbell King Law Library",0
"7923","Alexander Campbell King Law Library",0
"7924","Alexander Campbell King Law Library",0
"7925","Treanor House",0
"7926","Milledge Hall",0
"7927","Milledge Hall",0
"7928","Reed Plaza East Restroom",0
"7929",NA,0
"7930",NA,0
"7931",NA,0
"7932",NA,0
"7933","Poultry Science Building",0
"7934","Mary Lyndon Hall",0
"7935","Lipscomb Hall",0
"7936","Mell Hall",0
"7937","UGA Main Library",0
"7938","UGA Main Library",0
"7939","UGA Main Library",0
"7940","UGA Main Library",0
"7941","UGA Main Library",0
"7942","UGA Main Library",0
"7943","UGA Main Library",0
"7944","UGA Main Library",0
"7945","UGA Main Library",0
"7946","UGA Main Library",0
"7947","UGA Main Library",0
"7948","UGA Main Library",0
"7949",NA,0
"7950",NA,0
"7951",NA,0
"7952",NA,0
"7953","UGA Main Library",0
"7954","UGA Main Library",0
"7955","UGA Main Library",0
"7956","UGA Main Library",0
"7957","UGA Main Library",0
"7958","UGA Main Library",0
